carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18598382172649003,0.5,75.0,2.2,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10801617827350996,0.6325980330832994,1.1961722488038278,276.0803442816516,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19312957653466095,0.5,75.0,2.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10087042346533903,0.6569033215464659,1.1961722488038278,359.70317787678954,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20027533134283187,0.5,75.0,3.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09372466865716811,0.6812086100096323,1.1961722488038278,427.07988421450233,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20861204528569796,0.5,75.0,4.1,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08538795471430202,0.7095647798833264,1.1961722488038278,492.08322737510997,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21575780009386888,0.5,75.0,4.7,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.0782421999061311,0.7338700683464928,1.1961722488038278,539.5238451800618,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2229035549020398,0.5,75.0,5.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07109644509796018,0.7581753568096593,1.1961722488038278,581.268397443627,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19699570080590081,0.5,39.0,3.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09700429919409917,0.6700534041017034,1.1961722488038278,373.6273773177674,0.0032035880185808108
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,279.0,0.13967767837133405,0.513,80.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0003223216286659669,0.997697702652386,1.8387096774193548,3.5139593407963114,0.002831657935721365
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1490313214611921,0.513,80.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.006968678538807865,0.9553289837255906,1.6764705882352942,3.5139593407963114,0.002831657935721365
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,298.0,0.14609691335115102,0.513,80.0,1.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.005903086648848949,0.9611639036259938,1.721476510067114,3.5139593407963114,0.002831657935721365
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14729644778703493,0.513,50.098,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008703552212965038,0.9442079986348395,1.6764705882352942,3.216424547624879,0.0030935999604019206
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1473678687452614,0.513,51.329,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008632131254738579,0.9446658252901373,1.6764705882352942,3.228673404905129,0.003081863541246121
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14747003958802077,0.513,53.09,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008529960411979204,0.9453207665898768,1.6764705882352942,3.2461959375375584,0.003065228052967141
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1475722684494302,0.513,54.852,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008427731550569778,0.9459760798040399,1.6764705882352942,3.26372842050084,0.0030487618977933064
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14764368940765665,0.513,56.083,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008356310592343319,0.9464339064593377,1.6764705882352942,3.27597727778109,0.003037362597309505
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14774586025041603,0.513,57.844,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008254139749583944,0.9470888477590773,1.6764705882352942,3.293499810413519,0.0030212028012592375
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14784808911182548,0.513,59.606,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.00815191088817449,0.9477441609732404,1.6764705882352942,3.3110322933768015,0.0030052050150861293
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14792972135246285,0.513,61.013,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.008070278647537121,0.9482674445670697,1.6764705882352942,3.3250324088872087,0.002992551539218885
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1480216809128113,0.513,62.598,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.007978319087188684,0.9488569289282777,1.6764705882352942,3.3408036832894803,0.0029784242944112848
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1480930438523877,0.513,63.828,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.007906956147612276,0.9493143836691521,1.6764705882352942,3.3530425902388767,0.002967552777926156
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14828752236739587,0.513,67.18,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.007712477632604103,0.9505610408166404,1.6764705882352942,3.386396099258697,0.0029383245673317076
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14848194286375402,0.513,70.531,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.007518057136245954,0.9518073260497054,1.6764705882352942,3.419739657947663,0.002909674960210195
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14889190264509286,0.513,77.597,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.007108097354907111,0.95443527336598,1.6764705882352942,3.4900486957561485,0.00285105788502824
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.14927134461649907,0.513,84.137,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.006728655383500898,0.9568675936955071,1.6764705882352942,3.555123859535868,0.0027988703759162805
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1496817685470384,0.513,91.211,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.006318231452961565,0.9594985163271694,1.6764705882352942,3.625512499991179,0.00274453083617621
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15006144259304485,0.513,97.755,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0059385574069551195,0.9619323243143902,1.6764705882352942,3.6906274650943107,0.002696108167859695
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1504720405795344,0.513,104.832,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.005527959420465578,0.9645643626893232,1.6764705882352942,3.7610459565421817,0.0026456286278182563
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15085183066284097,0.513,111.378,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.005148169337159003,0.966998914505391,1.6764705882352942,3.8261808223070197,0.002600590854242084
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15126237063068046,0.513,118.454,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.004737629369319513,0.9696305809659006,1.6764705882352942,3.896589363424037,0.0025536000653721617
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15165243001504802,0.513,125.177,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.004347569984951949,0.9721309616349234,1.6764705882352942,3.9634854377498865,0.002510500166948261
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1520580383976322,0.513,132.168,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.003941961602367761,0.9747310153694374,1.6764705882352942,4.033048200744385,0.0024671985946836806
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15246126801556387,0.513,139.118,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0035387319844361054,0.977315820612589,1.6764705882352942,4.102203000173903,0.00242560664422172
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15284303073297256,0.513,145.698,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0031569692670274097,0.979763017519055,1.6764705882352942,4.167676177187748,0.0023875009550003825
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15323297408004,0.513,152.419,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0027670259199599756,0.9822626543592309,1.6764705882352942,4.234552350851891,0.002349795215346983
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15363318672816842,0.513,159.317,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0023668132718315527,0.9848281200523619,1.6764705882352942,4.303189733077045,0.002312315159306953
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15404622149796057,0.513,166.436,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0019537785020393994,0.9874757788330808,1.6764705882352942,4.374026138420749,0.0022748677164422886
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15442583752531694,0.513,172.979,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.001574162474683033,0.989909214905878,1.6764705882352942,4.439131153193028,0.0022415041389373925
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15481833369298711,0.513,179.744,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0011816663070128575,0.9924252159806868,1.6764705882352942,4.5064451414147095,0.002208022186206927
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.1552082190214045,0.513,186.464,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0007917809785954744,0.9949244809064393,1.6764705882352942,4.573311364747999,0.0021757387721000666
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15561342127343825,0.513,193.448,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.000386578726561726,0.9975219312399889,1.6764705882352942,4.642804475426525,0.0021431724953814633
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,200.521,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,4.713183165550983,0.0021111699892963683
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,207.152,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,4.779163809438341,0.002082023393614851
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,213.959,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,4.846895711555856,0.0020529286053018935
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,220.944,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,4.916398772565235,0.0020239063821863856
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,227.751,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,4.98413067468275,0.0019964024827261277
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,234.646,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.052738205915344,0.0019692947561619233
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,241.099,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.1169476909108385,0.001944583266083162
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,247.994,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.1855552221434325,0.0019188554411064887
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,254.978,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.255048332821957,0.0018934803683955408
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,261.519,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.32013344693253,0.0018703160272991327
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,268.877,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.393347981350142,0.0018449265442496406
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,275.503,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.459278873583234,0.0018226456430567226
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,282.52,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.529100345179914,0.0017996292763690681
9.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,306.0,0.15599999999999997,0.513,289.111,1.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,1.6764705882352942,5.594682975833145,0.0017785334568821243
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.03,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-879.2359315627489,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.05,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-768.4831372830039,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.08,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-657.7303430032589,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.1,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-602.9171425377722,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.13,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-537.0437267182392,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.15,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-500.5696268228509,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.18,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-453.6287291433339,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.21,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-413.5839901678232,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.23,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-389.81683254310576,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.26,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-357.6443963535646,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.28,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-338.1253803418417,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.31,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-311.2364744529018,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.33,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-294.6768590037426,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.36,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-271.5800084638772,0.0036609921288669233
1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1453.0,0.56,0.1982,0.0,0.38,700.0,2.0,0.0,0.0,160.0,1.0,600.0,2.0,0.18999999999999995,0.7466666666666667,0.13640743289745352,-257.2003726623342,0.0036609921288669233
