carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
-3.686588510096015,-0.30921714693942604,-0.09763667072005014,0.3863989205270525,-0.12060790592965488,-0.9896044077505011,-0.058803967952615326,-0.023569317675892404,-4.780210808610794,-12.360368135295468,-11.796045055644123,-11.309686523110846,4.654439908283814,0.10863885003841547,0.048789174379332646,-0.2972348713200331,-0.9451895198560403,1.1646462526507908,-0.7462906393218749,-0.02629984446674524,-0.11759867568902313,-1.5797398304180192,-25.184770843388005,-2.062375066822732,8.084093793311222,-5.234471156431905
-4.164652988679329,-0.3555795130317086,-0.06333392183161077,0.33322134248008933,-0.11668652658380148,-1.1830327699137773,-0.04793405811890553,-0.02267373226107124,-5.060835257873646,-12.392026238459627,-8.854045074597265,-14.47602155843699,4.366693677000241,-0.15527704106837015,0.052110331242809005,-0.32715096878449507,-0.9810850441308204,1.235973477045845,-0.7211405594396596,-0.005253909747206086,-0.11759867568902313,-1.2696978058468942,-25.898755049521963,-2.159905683262512,6.982761441426378,-12.467981839514403
-3.03840835644485,-0.3327534475838603,-0.09409496127476001,0.38442115382638026,-0.12709160384719653,-1.0812818551851298,-0.023327200149939532,-0.02699220185112587,-4.404194917223056,-7.079217236597961,-12.071748622111997,-0.9485631306686915,5.275620662941739,0.07712400944127587,0.04778672422277132,-0.47737991257198026,-0.759976566717063,1.2654352035715908,-0.085106603363423,-0.027955131702237512,-0.08088936164628581,-0.8268565208573518,-20.791997936650777,-3.143466558949189,12.932164431352444,-0.8329684303265881
-3.5198760392674755,-0.26084666134980167,-0.09808201140595357,0.39410665821735674,-0.12324849170308344,-1.0597372065037098,-0.05744280193118464,-0.023321157008875344,-4.776907163989136,-6.047534538154947,-10.89447806487424,-12.604334455751166,4.191421461244896,0.12742855526541666,0.04996293456284793,-0.30554501945300877,-0.8055902182724808,1.2068056951857091,-0.7931121287356018,-0.02629984446674524,-0.11759867568902313,-1.0948531406665074,-23.361326142247066,-2.0244252172072383,9.902088182675488,-5.879555934116429
-3.9594728566428077,-0.35942766581862184,-0.06377926251751419,0.3363616897768621,-0.1189995924429558,-1.2531655686669871,-0.04650363674538711,-0.02242557159405418,-5.133125367942393,-5.955767303347099,-8.03668832620086,-16.14315560155189,3.863351573337462,-0.13731452608394548,0.05871694335532361,-0.34218769776223107,-0.8887318013374196,1.2357688015629333,-0.8289902898006084,-0.005253909747206086,-0.11759867568902313,-0.7242870571535629,-24.236274263752218,-2.183809282336533,7.723991425159994,-13.761687731811275
-2.455710572155549,-0.29801414477832794,-0.09301373621012031,0.3871505001364448,-0.11862150141925881,-1.0166711383144373,-0.022099801773741642,-0.02616440354434567,-3.3013101526622175,-2.121488034715545,-13.022159799145914,-2.450617257372052,7.196648953329223,0.1506069942816769,0.04960277306198979,-0.71325732297548,-0.7281320380672988,1.390644021453851,-0.1795233752483513,-0.027143795564176357,-0.08088936164628581,-1.1212008397000488,-17.74915012974568,-2.4237416651934462,12.873297631913335,-0.27977904105487755
-3.0816462700822966,-0.2853837740375038,-0.09718779691219046,0.3852419892995387,-0.12367269657026266,-1.0154779143131392,-0.06564427426512404,-0.022328482575361065,-3.7607253731338037,-0.4299660145717274,-12.350441709134572,-11.590504210676142,5.259654984199723,0.13822186987600854,0.050327941125238904,-0.5886554847789934,-0.7881450776107175,1.1740374835771605,-0.818922870177952,-0.025488508328684083,-0.11699973254380466,-0.9206532417169253,-20.338711477668536,-1.1982926842619912,9.118800250732045,-8.26027694384926
-3.5450860593875873,-0.38915551116952535,-0.03930607539549719,0.3348187324381828,-0.12060513659710256,-1.2016753501691009,-0.05280693681015708,-0.021358771914834266,-4.072765655979542,-0.8257857200517735,-8.655991374058505,-15.419967859055355,4.479339090867637,-0.13058055454521955,0.05908194991771458,-0.68994288612654,-0.8832999553411065,1.2885260578090307,-0.8500268243962009,-0.004442573609144931,-0.07033108619933691,-0.650754688216363,-21.894489203689226,-1.2409392132597288,6.357852248444718,-17.668025285693915
-2.3270426976776646,-0.18793206523569192,0.045688782780358865,0.3849762867667376,-0.11718374797040504,-1.0166711383144373,-0.016405184274846676,-0.02683450756063573,-3.1867099525123055,-1.1832783501393311,-12.11784856196573,-2.0373171502818397,9.026589015695766,0.12340788771999722,0.04960277306198979,-0.6336075367624187,-0.6819697156680492,1.4076224309558434,-0.10238156886144403,-0.027143795564176357,-0.03362177215659972,0.6579134760571589,-15.47794690450155,-2.0529733122661953,12.959729584792644,0.10959307480767393
-2.9212153392173437,-0.13323460047147856,-0.07360882428393656,0.39340366173851843,-0.12045310353141775,-1.0154779143131392,-0.050407796179513256,-0.022912344273902676,-3.693348928322451,0.5665004309374168,-12.5220658654733,-11.918288568188217,6.939953684673074,0.12730155254736497,0.050327941125238904,-0.5523495477090614,-0.7764126662655215,1.2788396960927497,-0.7914832808947869,-0.025488508328684083,-0.08370864086265432,0.9149268998675713,-17.713064970825886,-1.0311262898223756,8.349367316499498,-8.524656154856013
